Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
99.4035915141312,13.1742942723084,-14.3961240706119,-50.6477604451672,2.24955238999231,654.11206296253,97.154539265306,0.000650837905910976,1.56586537574006,4.17221531051135,True
98.6545774076116,13.4537853659214,-15.0204527070071,-50.1840124002773,2.32204975290125,653.04447167231,96.3330215893564,0.000498604824925396,1.70486870444876,3.36764205446608,True
98.249858777018,12.830947992525,-14.2190403128636,-49.6484999637314,2.24719813378614,653.840524022183,96.0027093419763,0.000609074041936512,1.56406357214468,3.42139883921695,True
97.8321921173014,12.9362439424501,-14.7786767476209,-50.4431234757686,2.24679884305728,653.704460707578,95.5854274601035,0.00060080445292632,1.60091052810793,3.81968718922799,True
97.7535362895855,12.6659849829262,-14.4624559089969,-51.0332995689825,2.18199543932606,654.505392087145,95.5720381111504,0.000739347658463408,1.50586683006242,4.4857880993073,True
98.441937449041,13.4081514303198,-14.3421652915115,-51.0765689377245,2.25537664707307,653.770864955707,96.1870354398485,0.000655193163621915,1.57773655853013,4.29670445855572,True
97.691835951747,13.6938079233067,-14.4232069814416,-50.6480688990759,2.28162684746083,653.249610451909,95.410674533487,0.000543052831038236,1.62987537195512,3.74308331318245,True
98.2643406449471,14.5836332564709,-14.8115207493191,-50.0960061384252,2.36922950470152,652.399645087952,95.8955611135895,0.000348523009107115,1.80482473623656,2.88512204100909,True
98.0087026094948,14.2503793424402,-15.5016417729891,-49.6836609174692,2.36766142769578,652.34995565937,95.6415097141141,0.000300701058766014,1.86501141580696,2.47162168482175,True
98.6889033671678,14.7170066325216,-14.7909423221396,-48.7952918614486,2.42838149792721,651.875830763932,96.2609984042149,0.000247496085586509,1.9343656074782,1.78819405435603,True
