Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
98.1002167323674,13.4246458166156,-5.28285936377964,-43.4983207284241,2.20902195955958,654.295936277888,95.8916178222064,0.00078446136133038,1.14110028813034,1.27529793012319,True
97.9093438687742,12.5142902862624,-5.28268732696533,-44.1107726223429,2.05161976281155,656.363579452916,95.8581546268617,0.00107270256418989,1.0220156437744,2.09223856379738,True
98.1879241115282,13.1636747534605,-5.04646987721566,-43.6666424773815,2.15153327001063,655.051385609191,96.0367837086533,0.000900205138146575,1.08793449769077,1.57669634187977,True
98.8573572750304,14.11213816256,-5.53130408948726,-43.9254769260036,2.25835110690869,653.878133623773,96.5994534025253,0.000683257321226048,1.18903940057648,1.25363889394319,True
99.378070229959,13.6174680090825,-5.0664634817603,-44.0173350447717,2.15644934384354,655.349747624372,97.2220683757875,0.000866262904816782,1.08785128517651,1.74403046862907,True
99.8698301751202,14.527376736375,-4.98441619520011,-43.050699560524,2.32689255680271,653.353060271357,97.54336937669,0.000584507831333735,1.2212640832561,0.731600995525952,True
98.9693161946208,13.6791361262024,-4.94844360293864,-44.0329158272219,2.15841958566228,655.207090181937,96.8113442532852,0.000854095683436272,1.08804277569068,1.72154357862391,True
98.8428810479103,13.3475738800865,-4.93111168625537,-43.8357837459694,2.13867067079845,655.429056466158,96.7046466201374,0.000907953042732293,1.07206312185732,1.72078211538818,True
99.6703449616962,14.3958511149685,-4.86401643883342,-44.4331256727164,2.22987337882231,654.449435747897,97.4409374056872,0.000787005495843704,1.13770866975701,1.70137663556783,True
99.4430187230105,14.2215385454556,-5.25244169290173,-44.9668049756915,2.17137670208456,655.092302806465,97.2721220366448,0.000833058321258211,1.1081484923376,2.06806291453941,True
