Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
109.514614750357,8.45622133458276,-2.39526898080395,-45.3705524990144,1.55154425353283,665.451191573126,107.962683008422,0.00269361370636223,0.625977847042789,5.55605872099329,True
109.971107576554,8.19345887796924,-2.45972840811039,-45.4028056627287,1.54710782448458,665.506341095887,108.423610895849,0.00272583826205376,0.624702181119141,5.63477387399266,True
110,7.3201562733504,-2.85885646415664,-44.8804213079042,1.52556208982694,665.57247445038,108.474890250253,0.00278406645964379,0.621925803730263,5.47003227612709,True
109.909536893468,7.35446748180945,-3.09826403913244,-44.9370466310074,1.54663103925753,665.416095950023,108.329045735952,0.00275133041195443,0.636233386765144,5.415693401533,True
110,7.24041400158804,-3.04968112202886,-44.950083496649,1.52452317925794,665.521978147847,108.475928164846,0.00278447741365395,0.625214461593126,5.50036501937115,True
109.459944182833,7.1572344734348,-2.48663594827197,-44.7087118101898,1.49558280721889,665.751834249445,107.96479947406,0.00282659674724777,0.601877732394772,5.43276704389221,True
109.043682726337,7.63748142924754,-1.78079063630909,-44.3608190565268,1.51569716192633,665.756603748238,107.528426733041,0.00279021636471316,0.598657582221401,5.20499780911259,True
108.509544787548,7.49406270644441,-2.43473138994537,-43.5395580799523,1.54576682640287,665.435050518437,106.964123669408,0.00269404131000828,0.624501290662645,4.6852658019228,True
108.166033477445,6.46118393638692,-3.26493970456159,-44.2866190515937,1.47143133356149,665.636062903031,106.694940755237,0.00284346326163385,0.60578872428411,5.19383211453992,True
108.744003374049,7.58274416234479,-3.69426380456251,-44.1206117889701,1.60646554675556,664.879735231916,107.137910134658,0.00260252729985366,0.677573241184469,4.77936068471052,True
