Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
106.099444941022,12.0092766478479,-14.6504557564234,-45.9423750455577,2.49706454617612,653.082444928058,103.601982749193,0.000515047543391518,1.78657298268094,1.43983048466028,True
105.148336898971,12.4042646192883,-13.9862664265951,-45.1946119473582,2.51546958933925,652.644739163772,102.633310525999,0.000423652537292316,1.7872417793422,0.896015285925023,True
105.5931258455,12.2712468740057,-14.9829750374401,-45.8334324289701,2.50127714152836,652.888935599363,103.091456582911,0.000413656523127588,1.83422966950601,1.17931311461571,True
106.191630371359,12.392804778022,-15.1215997471111,-45.7033561532021,2.54873330579835,652.563321501151,103.642509052573,0.000385290433223693,1.89586943393021,0.982712754022124,True
105.248283250519,12.0759477096907,-14.4746760114943,-45.2618228198134,2.48396829903567,653.015094473597,102.764748138054,0.000434214910463011,1.7785798313239,1.00974538488315,True
104.997468031693,11.3345092450396,-14.2329077164839,-44.6361992887118,2.42880590612283,653.574086057706,102.569053896256,0.000520786644727619,1.6929966938999,1.01359708258143,True
104.531950628771,10.5546410425091,-13.9139298664153,-44.8950367213543,2.33907803315021,654.491327917335,102.193249207649,0.000730890161357647,1.57673696941153,1.59580523088921,True
104.198398568603,10.6444376400588,-13.4291504893049,-45.6935681148401,2.28522203072382,655.031000428629,101.913600770228,0.000844323109015054,1.50055599694173,2.1994315552206,True
103.261622066499,10.5062335745146,-12.9125484157409,-46.1563715425843,2.21216963863984,655.705809253274,101.049889212685,0.000971647450885849,1.41089515647576,2.63907375909378,True
102.313888486569,9.55996533653535,-13.5250119241814,-46.4384142026641,2.11487095787309,656.751474309681,100.199444991855,0.00112974498149031,1.35426174990554,3.02939027695255,True
