Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
103.586632154711,13.0163616377058,-20,-54.20462549986,2.38271681748252,653.665764955844,101.204319063125,0.000570416251234541,2.04958735048711,6.19184811030501,True
103.315503613353,13.655141095186,-19.5463774268449,-53.4094037253992,2.45074417187349,652.833886447194,100.865180673789,0.000457683888191914,2.13251994002883,5.19859834960999,True
102.42397135028,13.0196620338135,-20,-52.9694181188439,2.41960436398712,652.952820913704,100.00483236615,0.000440097517907746,2.13513113687018,4.80293378098359,True
102.744808212592,13.4956314330527,-20,-51.988275519183,2.49550711392431,652.211545615777,100.249316425653,0.00031879724082617,2.2936483721208,3.66004023513145,True
102.584376054978,13.7870428476687,-19.3912695462596,-52.0122035432677,2.4894234896965,652.24243104743,100.095425533196,0.000325434215370029,2.23734419520146,3.76536717922191,True
102.093758153998,13.8601893920849,-19.3973354628175,-51.294506374716,2.49520289848947,652.049151999909,99.5985480052706,0.000261643539904031,2.29667855458511,3.03723717119844,True
101.213018598848,14.1020398216475,-19.3338903254178,-51.853504064411,2.46979115326956,652.089422843168,98.7436765530225,0.000261911699948388,2.2757474691004,3.40575603118169,True
100.370699614829,14.4932421645675,-19.6271592296719,-51.0281671105865,2.49596997012157,651.601156815141,97.8751874877722,0.00016502049535479,2.50201975756117,2.21663524148804,True
100.866658827825,14.3192859080681,-19.0653246941112,-51.2398836993275,2.47077273909139,651.994680350638,98.3963425603366,0.000218195896829467,2.30237862139003,2.82101187106608,True
101.091795317773,14.5479310860379,-19.353348219664,-50.4595615159735,2.51591921020195,651.583634063489,98.5759073135162,0.000152626578702568,2.51570158617706,1.85342875711548,True
