Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
104.663608170828,11.8341172829464,-5.76412986336003,-42.775189685542,2.1571123082021,656.865778063919,102.506865386236,0.0012407214606421,1.07918688101797,1.90896929294732,True
105.16452663306,11.8087646872409,-4.83384283711824,-42.7900503609335,2.06563361635003,658.274253060693,103.099271323412,0.001398037243394,0.986199692060093,2.26443418790582,True
105.963867418879,11.1673082770134,-3.84017241064487,-43.6907442000999,1.89035037750776,661.189689216677,104.073934613741,0.0018571393451107,0.843128665275846,3.38342161227342,True
106.94531325034,11.4480475591888,-4.75100601582284,-44.3329246700494,1.96453140653265,660.256066205996,104.981227830312,0.00176635532777301,0.910446656956511,3.49798186785879,True
107.467495998892,12.4811279421137,-5.6796813888896,-43.7047494242088,2.19076277868934,657.146129960965,105.277161632298,0.00128954031550887,1.0889882494703,2.41824183790988,True
106.776356759835,12.8609430109274,-6.39973916366121,-43.6141353218002,2.28302776413195,655.760362185752,104.493757558976,0.00105806444091704,1.1842846373473,1.92897102494019,True
106.421974720988,13.3733884160457,-5.62661266392802,-43.1467073912446,2.31494021534477,655.284417967546,104.10745899807,0.000964639716623981,1.18359694250483,1.58529094231074,True
107.226834698112,12.7527564465742,-6.44147735033824,-43.4422290220621,2.24967503926386,656.324710600314,104.977583721696,0.00106176291802061,1.15925731629267,1.95644948673499,True
106.614593592599,12.2399458616114,-5.57427627667413,-42.4711057541121,2.1907733989019,656.97645958523,104.424193463956,0.00117074710694493,1.08892645993434,1.76999588337748,True
106.064583060434,11.2628809670702,-5.89645877768118,-42.3490397596879,2.10281090971316,658.040775273877,103.962109708163,0.00136511288757562,1.03862158069075,2.03110009861387,True
