Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
99.9036469366624,7.98503467715262,-3.49204020377991,-40.6543544077166,1.64087652068845,663.622156967713,98.2629243227479,0.00225219717797601,0.701443072059763,2.6194400055182,True
99.7347865914622,8.2210537013707,-3.95808068957627,-40,1.7134410390246,662.687414890819,98.0214660037155,0.00208541387651161,0.751738486043773,2.15409072854626,True
100.604342879001,8.07530401036652,-3.32752754022039,-40.5620036309061,1.60817673509883,663.899925514005,98.9963234484642,0.00229928271583812,0.68140066284341,2.69490955262928,True
100.416558739881,8.54582960881795,-2.82646691673811,-40,1.67439825893398,663.265851471675,98.7423130517537,0.00217481868234171,0.706094874748914,2.31914301170145,True
101.171542785004,7.93518141206239,-2.15197574184455,-40,1.57851813530338,664.522754280773,99.5931589968355,0.00239929302524651,0.641981855978501,2.677222723546,True
100.879825060483,7.97155978236889,-2.25799024059516,-40.003522556834,1.59422146082435,664.360149850266,99.2493576218286,0.00235830443452559,0.651844516389739,2.59171322390659,True
101.681988084933,7.14037445946492,-1.51045487741656,-40.7436256257371,1.47234658714674,665.47876469986,100.209783731652,0.00265786442544783,0.580042036166623,3.31264675944359,True
101.764392731888,6.61300617066986,-2.39758078718156,-40,1.49440326976347,665.199469523975,100.270034912664,0.00260738854346488,0.605486486868136,3.00027596536317,True
101.420948679992,5.57993044256435,-2.9868880141541,-40,1.41812662530756,665.50927747958,100.002768129766,0.0027570660106108,0.580731847203459,3.20118093604715,True
101.002894236189,5.45396211045284,-3.42287471105896,-40.6439434355111,1.40693175685651,665.415628991288,99.5959343682226,0.00277472064557406,0.583862619101646,3.41467914431859,True
