Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
99.2251091089915,10.6912946012855,-3.07842367648571,-46.3717418702183,1.63419809330702,663.20859350297,97.5914505719529,0.00217630802490257,0.694282346046345,4.76973526229071,True
100.184044197898,11.2598739736699,-2.46940030160126,-47.24180164304,1.64397438277003,663.380429967812,98.5395539100405,0.0022356285316675,0.685259034942875,5.29495586597691,True
99.3776744136796,11.8874560540745,-1.67054453824294,-46.3120406117921,1.69723057234185,662.462216872247,97.6809852042846,0.00208540719438005,0.700958401794754,4.60841924448752,True
99.0777725310697,12.2300898900515,-1.98112187928291,-46.0158704299897,1.75863612106804,661.27746788146,97.3196532669173,0.00192555714278049,0.744117551179875,4.22936674665848,True
98.0917394091383,12.3596594093737,-1.97461704757164,-45.9231442223054,1.78015084273182,660.663026177532,96.3120943367928,0.00184915492087809,0.75934455417278,4.02893305253681,True
97.4833589436192,12.3358614347493,-1.69196552316781,-44.9934465450462,1.79938418513144,660.211077383744,95.6844421232858,0.00175105818048689,0.766334962338589,3.47105588419197,True
97.7141873741379,12.4255777525944,-2.30245695093531,-45.2767119251391,1.83529571558534,659.580401505638,95.8793666452908,0.00168827317713461,0.801549093047847,3.50525070405052,True
96.7526165160989,12.3761006235351,-1.47583520693305,-44.3864898022951,1.81141366202532,659.767649944751,94.9416448297009,0.00166317059715273,0.771620086987623,3.09413946071945,True
96.9936344752564,12.0059559291958,-1.53358297256306,-43.6368175860796,1.80719967379947,659.875397679947,95.1868454998113,0.00167027307544621,0.769847834655478,2.83737994229199,True
97.2717259603378,12.3751936213199,-0.609699920403285,-44.5580127108724,1.75387461957678,660.80761339618,95.5183037904581,0.0018378319233079,0.719781354401122,3.45991969477796,True
