Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
95.0018813593635,12.7497366139791,-10.3953544549766,-45.977812721487,2.19372515026557,653.589928273038,92.8086294465994,0.000552464561600764,1.35588520773921,1.64957662283975,True
94.9298258364086,13.5816796155986,-9.44931896720269,-46.8546938739813,2.20048463658833,653.463427466656,92.7298064165076,0.000586167205579649,1.32542103294846,2.09420701386505,True
95.4647425881279,13.2154597786363,-9.28654159679966,-46.1422157513826,2.18657616389218,653.813604695276,93.2786509704694,0.000610688270183534,1.296571650978,1.87125238395912,True
95.1936006322054,12.4586790484585,-8.56708783549561,-45.7644018175195,2.10757921042829,654.766848936699,93.0864902715258,0.000793845634209024,1.19257402420572,2.10310524345683,True
95.4380112171107,11.7298146331382,-8.11888617234507,-46.4536601509276,1.98731551043167,656.521617777169,93.451182831646,0.00111237789467928,1.07433856552614,2.97871792509982,True
95.8846256414239,12.0215675623557,-8.17736312113039,-47.1917670490327,2.01107512102949,656.297069560713,93.8740318598063,0.00114149045930931,1.09274199881183,3.33475536619443,True
95.8857583653774,12.7955162980095,-8.26999099266112,-46.3111803263322,2.12315231335728,654.733672716646,93.7630951644098,0.000849100814951722,1.19000496223151,2.40419703285153,True
95.4471507115738,12.4078883608534,-8.37438009233105,-47.2379783125322,2.02096506014534,656.014207695223,93.426665854306,0.00101133324494173,1.11130079727179,3.16900944430207,True
95.7485149649949,11.8328503879494,-8.84802061671752,-48.0313781564241,1.95498652460489,657.074678423773,93.7940325911247,0.00119134094389758,1.07187263534504,3.84396444864554,True
94.8858340745459,12.0084257380099,-8.98858109021088,-47.3858670733432,2.02533232323648,655.779317452051,92.8609808825445,0.00104019920447352,1.13797886765071,3.1714294721848,True
