Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
109.215596923815,3.63057120282123,-0.997240266978306,-46.9821307606733,1.12091890131911,667.2429204005,108.094735903081,0.00357176517542316,0.423098516846375,7.54509791623496,True
109.279219909752,2.73198049774379,-0.461099009954156,-47.5265690952155,0.963593516266356,667.466547070389,108.315685989149,0.00381688224257638,0.357376662700354,8.18478870034526,True
108.709570866511,2.71773927166277,-0.739955061963941,-47.185312498346,0.998682039400592,667.365346877099,107.710926370462,0.00376653872267934,0.373689952077013,7.88218840665062,True
109.45738833069,2.73643470826725,-1.07259804334935,-46.6072840968928,1.03084150078758,667.246579036674,108.426878566153,0.0037194701656228,0.389830127961435,7.57641237235815,True
109.991451333457,3.4754695333487,-1.42308268305105,-46.6390958557299,1.14273577764128,667.094680396238,108.849129144531,0.00355234837867504,0.437218076696296,7.38972412118317,True
109.897993197042,2.83156762489674,-1.35181253667183,-45.8434277960868,1.04951773903641,667.146747082264,108.848688897844,0.00366840242740711,0.400452943372449,7.17370922435232,True
110,3.74782911832322,-1.50026599592887,-45.2640289883923,1.16932996392725,667.047441750375,108.830913075262,0.00347413005270548,0.44865130280722,6.63289086582982,True
109.55534394555,4.42652209421235,-2.28566576886921,-44.9152884491033,1.29437780071473,666.649624707504,108.26121565879,0.00326330419780469,0.510391155214624,6.13269715012688,True
110,3.42730560595431,-2.02371398789069,-44.9773722079903,1.16582018182867,666.8759472904,108.834323875088,0.00347712949662194,0.454795817532357,6.49980663698748,True
109.934721452692,3.61123142168291,-1.71077731247082,-45.0254322410153,1.17432690749439,666.975490488015,108.760578684939,0.00347035407006577,0.453604168679377,6.50741706403686,True
