Feed flow rate limits kg/s,90,110,,,,,,,,,,,,,,,,
Recycle to feed ratio limits,0.025,0.175,,,,,,,,,,,,,,,,
TI-050 limits deg_C,-20,0,,,,,,,,,,,,,,,,
TI-150 limits deg_C,-55,-40,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Feed flow rate kg/s,Recycle flow rate kg/s,TI-050 deg_C,TI-150 deg_C,Condensate flow rate kg/s,Condensate density kg/m3,LNG flow rate kg/s,LNG C5+ mol,Long reinjection mass flow kg/s,Reinjection mass flow kg/s,Status
104.303527868581,9.68745784568655,-1.50993413869785,-45.8603607126177,1.56472021756878,665.069762423377,102.738400137664,0.0025385635872529,0.620409734131631,5.29364436554904,True
104.401484689211,8.74891238231807,-1.34386187034947,-44.8828222606058,1.51586947018717,665.456330485407,102.886131258893,0.00263854318126443,0.594792078851566,5.00891801919201,True
104.695023099947,8.2983022523174,-1.08906255700666,-45.0570231681355,1.4719837526267,665.786590147889,103.222678033413,0.00275107142665007,0.570677336093014,5.25126937122027,True
105.46961527255,7.42233682034603,-1.02832932404857,-44.7577397997255,1.41571073397454,666.181042553883,104.054383564281,0.00288496258638266,0.54442464471336,5.35287448406943,True
105.449013950806,6.69156024863146,-1.75385810400533,-44.1815565737889,1.40570191865994,666.08958944542,104.043690828857,0.00290373817757638,0.551739521798679,5.12173378304042,True
105.020504668798,5.78822612603092,-0.837672149710074,-44.4436195011836,1.27972052086547,666.849273043335,103.741154655862,0.00315241012462961,0.484245659196983,5.55963135192421,True
105.328484542026,5.9668881701838,-1.67734667598504,-45.1143479761325,1.33193864759166,666.453278057842,103.996978466347,0.00307873822650348,0.518563053716115,5.7484195814143,True
104.850213816974,6.84996194199412,-2.46640900672942,-45.2082915981727,1.42995627357742,665.766208732057,103.420722900621,0.00285000383491438,0.575022756898131,5.44817565570869,True
105.621825935187,6.26324257320007,-2.1655842187063,-46.1588878081968,1.34593309989496,666.291281935632,104.275502050028,0.00303438943492686,0.532227368328515,6.18633319173622,True
105.933022140096,6.04468405645732,-2.65926771039303,-46.7737387117829,1.33218222082982,666.227275848316,104.600424144841,0.00305899383074859,0.534307698748908,6.53626758685655,True
